id,name,city,state,street,zip,country,url,grade_levels,enrollment_size,school_type,student_body
42018,The College School,Webster Groves,MO,7825 Big Bend Blvd,63119-2701,US,/school-directory/school/42018,"Pre-School, Elementary/Primary School, Middle School/Junior High School",201-300,Day,CoEd
38967,The Colorado Springs School,Colorado Springs,CO,21 Broadmoor Ave,80906-3699,US,/school-directory/school/38967,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",301-500,Day,CoEd
40180,The Common School,Amherst,MA,PO Box 2248,01004-2248,US,/school-directory/school/40180,"Pre-School, Elementary/Primary School",101-200,Day,CoEd
43521,The Compass School,Austin,TX,6401 Magenta Lane,78739,US,/school-directory/school/43521,,0-100,,CoEd
40592,The Cooper School,Charleston,SC,715 St. Andrews Boulevard,29407-7260,US,/school-directory/school/40592,Elementary/Primary School,101-200,Day,CoEd
41840,The Cottage School,Roswell,GA,700 Grimes Bridge Rd,30075-4615,US,/school-directory/school/41840,"Elementary/Primary School, Middle School/Junior High School, High School",301-500,Day,CoEd
40581,The Country Day School,Mc Lean,VA,6418 Georgetown Pike,22101-2299,US,/school-directory/school/40581,Pre-School,0-100,Day,CoEd
39017,The Country School,Easton,MD,716 Goldsborough St,21601-3997,US,/school-directory/school/39017,"Pre-School, Elementary/Primary School, Middle School/Junior High School",301-500,Day,CoEd
42353,The Country School,Valley Village,CA,5243 Laurel Canyon Blvd,91607-2798,US,/school-directory/school/42353,"Pre-School, Elementary/Primary School, Middle School/Junior High School",101-200,Day,CoEd
39015,The Country School,Madison,CT,341 Opening Hill Rd,06443-1919,US,/school-directory/school/39015,"Pre-School, Elementary/Primary School, Middle School/Junior High School",201-300,Day,CoEd
41825,The Craig School,Mountain Lakes,NJ,10 Tower Hill Rd,07046-1210,US,/school-directory/school/41825,"Elementary/Primary School, Middle School/Junior High School, High School",101-200,Day,CoEd
42190,The Crefeld School,Philadelphia,PA,8836 Crefeld St,19118-3604,US,/school-directory/school/42190,"Middle School/Junior High School, High School",0-100,Day,CoEd
44072,The Crowden School,Berkeley,CA,1475 Rose St,94702-1255,US,/school-directory/school/44072,"Elementary/Primary School, Middle School/Junior High School",0-100,Day,CoEd
40963,The Cushman School,Miami,FL,592 NE 60th St,33137-2200,US,/school-directory/school/40963,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",701-1000,Day,CoEd
39051,The Dalton School,New York,NY,108 E 89th St,10128-1502,US,/school-directory/school/39051,"Elementary/Primary School, Middle School/Junior High School, High School",1001+,Day,CoEd
39066,The Darrow School,New Lebanon,NY,110 Darrow Rd,12125,US,/school-directory/school/39066,High School,0-100,Boarding Day,CoEd
43552,The DaySchool for Children,New Castle,DE,3071 New Castle Ave,19720,US,/school-directory/school/43552,,0-100,,CoEd
42025,The de Paul School,Louisville,KY,1925 Duker Ave,40205-1001,US,/school-directory/school/42025,"Elementary/Primary School, Middle School/Junior High School",0-100,Day,CoEd
39083,The Derryfield School,Manchester,NH,2108 River Rd,03104-1396,US,/school-directory/school/39083,"Middle School/Junior High School, High School",301-500,"Day Services Available Lunch, Transportation",CoEd
41700,The Diener School,Bethesda,MD,9312 Old Georgetown Road,20814,US,/school-directory/school/41700,"Elementary/Primary School, Middle School/Junior High School",0-100,Day,CoEd
39103,The Doane Stuart School,Rensselaer,NY,199 Washington Ave,12144-1444,US,/school-directory/school/39103,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",0-100,Day,CoEd
43514,The Downtown School: A Lakeside School,Seattle,WA,160 John St,98109,US,/school-directory/school/43514,High School,101-200,Day,CoEd
42483,The Dunham School,Baton Rouge,LA,11111 Roy Emerson Dr,70810-1786,US,/school-directory/school/42483,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",701-1000,Day,CoEd
43338,The Edison School,Madison,TN,610 W Old Hickory Blvd,37115,US,/school-directory/school/43338,"Elementary/Primary School, Middle School/Junior High School, High School",0-100,Day,CoEd
38739,The Elisabeth Morrow School,Englewood,NJ,435 Lydecker Street,07631-1948,US,/school-directory/school/38739,"Pre-School, Elementary/Primary School, Middle School/Junior High School",301-500,Day,CoEd
41121,The Elizabeth Ann Clune Montessori School of Ithaca,Ithaca,NY,120 E King Rd,14850-9403,US,/school-directory/school/41121,"Pre-School, Elementary/Primary School, Middle School/Junior High School",201-300,Day,CoEd
38741,The Ellis School,Pittsburgh,PA,6425 5th Ave,15206-4499,US,/school-directory/school/38741,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",301-500,Day,Girls
42876,The Emery/Weiner School,Houston,TX,9825 Stella Link Rd,77025-4604,US,/school-directory/school/42876,"Middle School/Junior High School, High School",501-700,Day,CoEd
39028,The Ensworth School,Nashville,TN,7401 Highway 100,37221,US,/school-directory/school/39028,"Elementary/Primary School, Middle School/Junior High School, High School",1001+,Day,CoEd
39034,The Episcopal Academy,Newtown Square,PA,1785 Bishop White Dr,19073-1300,US,/school-directory/school/39034,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",1001+,Day,CoEd
40534,The Episcopal School in the City of New York,New York,NY,35 E 69th St,10021-4917,US,/school-directory/school/40534,Pre-School,101-200,Day,CoEd
39704,The Episcopal School of Dallas,Dallas,TX,4100 Merrell Rd,75229-6217,US,/school-directory/school/39704,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",1001+,Day,CoEd
39048,The Ethel Walker School,Simsbury,CT,230 Bushy Hill Rd,06070-2698,US,/school-directory/school/39048,"Middle School/Junior High School, High School",201-300,Boarding Day,Girls
40486,The Evergreen School,Shoreline,WA,15201 Meridian Ave N,98133-6399,US,/school-directory/school/40486,"Pre-School, Elementary/Primary School, Middle School/Junior High School",501-700,Day,CoEd
40447,The Fay School,Houston,TX,105 N Post Oak Ln,77024-7703,US,/school-directory/school/40447,"Pre-School, Elementary/Primary School",301-500,Day,CoEd
39080,The Fenn School,Concord,MA,516 Monument St,01742-1894,US,/school-directory/school/39080,"Elementary/Primary School, Middle School/Junior High School",301-500,Day,Boys
39086,The Fessenden School,West Newton,MA,250 Waltham St,02465-1749,US,/school-directory/school/39086,"Elementary/Primary School, Middle School/Junior High School",501-700,Boarding Day,Boys
42829,The Field School,Washington,DC,2301 Foxhall Rd NW,20007-1147,US,/school-directory/school/42829,"Middle School/Junior High School, High School",301-500,Day,CoEd
42250,The Fletcher School,Charlotte,NC,8500 Sardis Rd,28270-0925,US,/school-directory/school/42250,"Elementary/Primary School, Middle School/Junior High School, High School",301-500,Day,CoEd
39095,The Foote School,New Haven,CT,50 Loomis Pl,06511-2223,US,/school-directory/school/39095,"Elementary/Primary School, Middle School/Junior High School",301-500,Day,CoEd
39108,The Forman School,Litchfield,CT,12 Norfolk Rd,06759-2537,US,/school-directory/school/39108,High School,101-200,Boarding Day,CoEd
42872,The Frances Xavier Warde School,Chicago,IL,751 N. State St,60654,US,/school-directory/school/42872,"Pre-School, Elementary/Primary School, Middle School/Junior High School",701-1000,Day,CoEd
39180,The Frederick Gunn School,Washington,CT,99 Green Hill Rd,06793-1200,US,/school-directory/school/39180,"High School, Post-Graduate School",301-500,Boarding Day,CoEd
43302,The French-American School of Rhode Island,Providence,RI,75 John St,02906-2033,US,/school-directory/school/43302,"Pre-School, Elementary/Primary School, Middle School/Junior High School",101-200,Day,CoEd
43084,The Friends School of Atlanta,Decatur,GA,862 Columbia Dr,30030-4159,US,/school-directory/school/43084,"Pre-School, Elementary/Primary School, Middle School/Junior High School",101-200,Day,CoEd
40740,The Galloway School,Atlanta,GA,"215 Chastain Park Ave, NW",30342-3223,US,/school-directory/school/40740,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",701-1000,Day,CoEd
40788,The Galloway School,Friendswood,TX,3200 W Bay Area Blvd,77546-5056,US,/school-directory/school/40788,"Pre-School, Elementary/Primary School",101-200,Day,CoEd
42290,The Gateway School,New York,NY,211 W 61st St,10023-7832,US,/school-directory/school/42290,"Elementary/Primary School, Middle School/Junior High School",101-200,Day,CoEd
42303,The Gillispie School,La Jolla,CA,7380 Girard Ave,92037-5139,US,/school-directory/school/42303,"Pre-School, Elementary/Primary School",301-500,Day,CoEd
42863,The Girls' Middle School,Palo Alto,CA,3400 West Bayshore Road,94303-4227,US,/school-directory/school/42863,Middle School/Junior High School,101-200,Day,Girls
42594,The Gooden School,Sierra Madre,CA,192 N Baldwin Ave,91024-1999,US,/school-directory/school/42594,"Pre-School, Elementary/Primary School, Middle School/Junior High School",101-200,Day,CoEd
39223,The Gordon School,East Providence,RI,45 Maxfield Ave,02914-4226,US,/school-directory/school/39223,"Pre-School, Elementary/Primary School, Middle School/Junior High School",301-500,Day,CoEd
39234,The Governor's Academy,Byfield,MA,"1 Elm St, The Governor's Academy",01922-2734,US,/school-directory/school/39234,High School,301-500,Boarding Day,CoEd
39238,The Gow School,South Wales,NY,2491 Emery Rd,14139-9408,US,/school-directory/school/39238,"Middle School/Junior High School, High School",0-100,Boarding,CoEd
40651,The Grammar School,Putney,VT,159 Grammar School Lane,05346-8876,US,/school-directory/school/40651,"Pre-School, Elementary/Primary School, Middle School/Junior High School",101-200,Day,CoEd
40376,The Grauer School,Encinitas,CA,1500 S El Camino Real,92024-4908,US,/school-directory/school/40376,"Middle School/Junior High School, High School",101-200,Day,CoEd
41396,The Grayson School,Wayne,PA,211 Matsonford Raod,19087,US,/school-directory/school/41396,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",101-200,Day,CoEd
39160,The Green Vale School,Old Brookville,NY,250 Valentines Lane,11545-2598,US,/school-directory/school/39160,"Pre-School, Elementary/Primary School, Middle School/Junior High School",301-500,Day,CoEd
44142,The Greene School,West Palm Beach,FL,2001 S Dixie Hwy,33401-7713,US,/school-directory/school/44142,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",201-300,Day,CoEd
42225,The GreenMount School,Baltimore,MD,501 W 30th St,21211-2811,US,/school-directory/school/42225,"Elementary/Primary School, Middle School/Junior High School",0-100,Day,CoEd
40121,The Greenwood School,Putney,VT,14 Greenwood Ln,05346-8965,US,/school-directory/school/40121,"Middle School/Junior High School, High School",0-100,Boarding Day Services Available Lunch,Boys
40306,The Gregory School,Tucson,AZ,3231 N Craycroft Rd,85712-5207,US,/school-directory/school/40306,"Elementary/Primary School, Middle School/Junior High School, High School",301-500,Day,CoEd
40355,The Greta Berman Arbetter Kazoo School,Kalamazoo,MI,1401 Cherry St,49008-1824,US,/school-directory/school/40355,"Pre-School, Elementary/Primary School, Middle School/Junior High School",101-200,Day,CoEd
38744,The Grosse Pointe Academy,Grosse Pointe Farms,MI,171 Lake Shore Rd,48236-3793,US,/school-directory/school/38744,"Pre-School, Elementary/Primary School, Middle School/Junior High School",201-300,Day,CoEd
41108,The Growing Place,Santa Monica,CA,401 Ashland Avenue,90405,US,/school-directory/school/41108,Pre-School,201-300,,CoEd
43401,The Growing Place School,Coral Gables,FL,536 Coral Way,33134,US,/school-directory/school/43401,"Pre-School, Elementary/Primary School",201-300,Day,CoEd
39184,The Gunston School,Centreville,MD,911 Gunston Road,21617,US,/school-directory/school/39184,High School,201-300,Day Services Available Lunch,CoEd
39205,The Hamlin School,San Francisco,CA,2120 Broadway St,94115-1396,US,/school-directory/school/39205,"Elementary/Primary School, Middle School/Junior High School",301-500,Day,Girls
42227,The Harbor School,Potomac,MD,11510 Falls Road,20854,US,/school-directory/school/42227,"Pre-School, Elementary/Primary School",0-100,Day,CoEd
42408,The Harker School,San Jose,CA,500 Saratoga Ave,95129-1361,US,/school-directory/school/42408,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",1001+,Day,CoEd
39230,The Harley School,Rochester,NY,1981 Clover St,14618-3299,US,/school-directory/school/39230,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",301-500,Day Services Available Lunch,CoEd
39248,The Harvey School,Katonah,NY,260 Jay Street,10536-3707,US,/school-directory/school/39248,"Middle School/Junior High School, High School",301-500,Boarding Day,CoEd
39256,The Haverford School,Haverford,PA,450 Lancaster Ave,19041-1337,US,/school-directory/school/39256,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",701-1000,Day,Boys
40265,The Healdsburg School,Healdsburg,CA,33 Healdsburg Ave Ste H,95448-4043,US,/school-directory/school/40265,"Pre-School, Elementary/Primary School, Middle School/Junior High School",201-300,Day,CoEd
41760,The Helix School,San Rafael,CA,161 Mitchell Blvd,94903,US,/school-directory/school/41760,"Elementary/Primary School, Middle School/Junior High School, High School, Post-Graduate School",0-100,Day,CoEd
39277,The Hewitt School,New York,NY,45 E 75th St,10021-2789,US,/school-directory/school/39277,"Elementary/Primary School, Middle School/Junior High School, High School",301-500,Day,Girls
38755,The Hill School,Pottstown,PA,860 Beech St,19464-5700,US,/school-directory/school/38755,"High School, Post-Graduate School",501-700,Boarding Day,CoEd
40574,The Hillside School,Macungie,PA,2697 Brookside Rd,18062-9045,US,/school-directory/school/40574,"Elementary/Primary School, Middle School/Junior High School",0-100,Day,CoEd
39283,The Hockaday School,Dallas,TX,11600 Welch Rd,75229-2999,US,/school-directory/school/39283,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",1001+,Day,Girls
39317,The Hotchkiss School,Lakeville,CT,11 Interlaken Rd,06039-2130,US,/school-directory/school/39317,High School,501-700,Boarding Day,CoEd
40779,The Howard School,Atlanta,GA,1192 Foster St NW,30318-4329,US,/school-directory/school/40779,"Elementary/Primary School, Middle School/Junior High School, High School",201-300,Day,CoEd
41091,The Hudson School,Hoboken,NJ,601 Park Ave,07030-3907,US,/school-directory/school/41091,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",201-300,Day,CoEd
39321,The Hun School of Princeton,Princeton,NJ,176 Edgerstoune Rd,08540-6778,US,/school-directory/school/39321,"Middle School/Junior High School, High School, Post-Graduate School",701-1000,Boarding Day,CoEd
43304,The IDEAL School of Manhattan,New York,NY,5 Hanover Square,10004,US,/school-directory/school/43304,"Elementary/Primary School, Middle School/Junior High School, High School, Post-Graduate School",101-200,Day,CoEd
44402,The Independence Academy,Indianapolis,IN,7302 Woodland Dr.,46278,US,/school-directory/school/44402,"Elementary/Primary School, Middle School/Junior High School, High School",0-100,Day,CoEd
42206,The Independence School,Newark,DE,1300 Paper Mill Rd,19711-3408,US,/school-directory/school/42206,"Pre-School, Elementary/Primary School, Middle School/Junior High School",301-500,Day,CoEd
39338,The Independent Day School,Middlefield,CT,115 Laurel Brook Rd,06455-1253,US,/school-directory/school/39338,"Pre-School, Elementary/Primary School, Middle School/Junior High School",101-200,Day,CoEd
42598,The Independent School,Wichita,KS,8313 E Douglas Ave,67207-1213,US,/school-directory/school/42598,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",301-500,Day,CoEd
40675,The International School of San Francisco,San Francisco,CA,150 Oak St,94102-7702,US,/school-directory/school/40675,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",1001+,Day,CoEd
42007,The Island School,Bainbridge Island,WA,8553 NE Day Rd,98110-1395,US,/school-directory/school/42007,Elementary/Primary School,0-100,Day,CoEd
42714,The Janus School,Mount Joy,PA,205 Lefever Rd,17552-8843,US,/school-directory/school/42714,"Elementary/Primary School, Middle School/Junior High School, High School",0-100,Day,CoEd
43038,The Jean and Samuel Frankel Jewish Academy of Metropolitan Detroit,West Bloomfield,MI,6600 W Maple Rd,48322-3003,US,/school-directory/school/43038,High School,101-200,Day,CoEd
42009,The Jewish Day School of Metropolitan Seattle,Bellevue,WA,15749 NE 4th St,98008-4317,US,/school-directory/school/42009,,0-100,Day,CoEd
41006,The John Cooper School,The Woodlands,TX,1 John Cooper Dr,77381-4427,US,/school-directory/school/41006,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",1001+,Day,CoEd
42248,The John Crosland School,Charlotte,NC,5146 Parkway Plaza Blvd.,28217-1964,US,/school-directory/school/42248,"Elementary/Primary School, Middle School/Junior High School, High School",101-200,Day,CoEd
39375,The John Thomas Dye School,Los Angeles,CA,11414 Chalon Rd,90049-1723,US,/school-directory/school/39375,Elementary/Primary School,301-500,Day,CoEd
43373,The Jones-Gordon School,Paradise Valley,AZ,4800 E Doubletree Ranch Rd,85253,US,/school-directory/school/43373,"Elementary/Primary School, Middle School/Junior High School, High School",101-200,Day,CoEd
42295,The Joy School,Houston,TX,1 Chelsea Blvd,77006-6201,US,/school-directory/school/42295,"Elementary/Primary School, Middle School/Junior High School",101-200,Day,CoEd
43131,The Kehillah School,Palo Alto,CA,3900 Fabian Way,94303-4605,US,/school-directory/school/43131,High School,101-200,Day,CoEd
41733,The Kessler School,Dallas,TX,1822 W 10th Street,75208,US,/school-directory/school/41733,"Pre-School, Elementary/Primary School, Middle School/Junior High School",101-200,Day,CoEd
39367,The Kew-Forest School,Forest Hills,NY,11917 Union Tpke,11375-6143,US,/school-directory/school/39367,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",101-200,Day,CoEd
39372,The Key School,Annapolis,MD,534 Hillsmere Dr,21403-4199,US,/school-directory/school/39372,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",501-700,Day,CoEd
39386,The Kinkaid School,Houston,TX,201 Kinkaid School Dr,77024-7504,US,/school-directory/school/39386,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",1001+,Day,CoEd
41964,The Kirby School,Santa Cruz,CA,425 Encinal St,95060-2150,US,/school-directory/school/41964,"Middle School/Junior High School, High School",101-200,Day,CoEd
39387,The Kiski School,Saltsburg,PA,1888 Brett Ln,15681-8951,US,/school-directory/school/39387,"High School, Post-Graduate School",101-200,Boarding Day,CoEd
39389,The Knox School,Saint James,NY,541 Long Beach Rd,11780-9735,US,/school-directory/school/39389,"Middle School/Junior High School, High School, Post-Graduate School",101-200,Boarding Day,CoEd
41793,The Knox School of Santa Barbara,Santa Barbara,CA,1525 Santa Barbara St,93101-1917,US,/school-directory/school/41793,"Pre-School, Elementary/Primary School, Middle School/Junior High School",0-100,Day,CoEd
42753,The Lab School of Washington,Washington,DC,4759 Reservoir Rd NW,20007-1921,US,/school-directory/school/42753,"Elementary/Primary School, Middle School/Junior High School, High School",301-500,Day,CoEd
39408,The Lamplighter School,Dallas,TX,11611 Inwood Rd,75229-3098,US,/school-directory/school/39408,"Pre-School, Elementary/Primary School",301-500,Day,CoEd
41045,The Lang School,New York,NY,"26 Broadway, Suite 900",10004,US,/school-directory/school/41045,"Elementary/Primary School, Middle School/Junior High School, High School",0-100,Day,CoEd
39413,The Langley School,McLean,VA,1411 Balls Hill Rd,22101-3415,US,/school-directory/school/39413,"Pre-School, Elementary/Primary School, Middle School/Junior High School",501-700,Day,CoEd
39446,The Lawrenceville School,Lawrenceville,NJ,PO Box 6008,08648-0008,US,/school-directory/school/39446,"High School, Post-Graduate School",701-1000,Boarding Day,CoEd
40473,The Learning Community School,Swannanoa,NC,1220 Bee Tree Rd.,28778,US,/school-directory/school/40473,"Elementary/Primary School, Middle School/Junior High School",101-200,Day,CoEd
41883,The Learning Project Elementary School,Boston,MA,107 Marlborough St,02116-1901,US,/school-directory/school/41883,Elementary/Primary School,101-200,Day,CoEd
44122,The Leelanau School,Glen Arbor,MI,1 Old Homestead Rd,49636-9720,US,/school-directory/school/44122,High School,0-100,Boarding Day,CoEd
43148,The Lerner Jewish Community Day School (The Lerner School),Durham,NC,1935 W Cornwallis Rd,27705-5707,US,/school-directory/school/43148,,0-100,,CoEd
44389,The Lewis School of Princeton,Princeton,NJ,53 Bayard Ln,08540-3028,US,/school-directory/school/44389,,0-100,,CoEd
39456,The Lexington School,Lexington,KY,1050 Lane Allen Rd,40504-2099,US,/school-directory/school/39456,"Pre-School, Elementary/Primary School, Middle School/Junior High School",501-700,Day,CoEd
42440,The Lillian and Betty Ratner Montessori School,Pepper Pike,OH,27575 Shaker Blvd,44124-5002,US,/school-directory/school/42440,"Pre-School, Elementary/Primary School, Middle School/Junior High School",101-200,Day,CoEd
39469,The Linsly School,Wheeling,WV,60 Knox Ln,26003-6430,US,/school-directory/school/39469,"Middle School/Junior High School, High School",301-500,Boarding Day,CoEd
40610,The Little School,San Francisco,CA,1520 Lyon St,94115-2917,US,/school-directory/school/40610,Pre-School,101-200,Day,CoEd
40461,The Little School,Bellevue,WA,2812 116th Ave NE,98004-1421,US,/school-directory/school/40461,"Pre-School, Elementary/Primary School",201-300,Day,CoEd
42462,The Logan School for Creative Learning,Denver,CO,1005 Yosemite St,80230-6003,US,/school-directory/school/42462,"Elementary/Primary School, Middle School/Junior High School",201-300,Day,CoEd
39489,The Long Ridge School,Stamford,CT,478 Erskine Rd,06903-1599,US,/school-directory/school/39489,"Pre-School, Elementary/Primary School",0-100,Day,CoEd
39505,The Lovett School,Atlanta,GA,4075 Paces Ferry Rd NW,30327-3009,US,/school-directory/school/39505,"Elementary/Primary School, Middle School/Junior High School, High School",1001+,Day,CoEd
39515,The MacDuffie School,Granby,MA,66 School Street,01033-9742,US,/school-directory/school/39515,"Middle School/Junior High School, High School",201-300,Boarding Day,CoEd
39411,The Madeira School,McLean,VA,8328 Georgetown Pike,22102-1203,US,/school-directory/school/39411,High School,301-500,Boarding Day,Girls
42278,The Madison Avenue Presbyterian Church Day School,New York,NY,921 Madison Ave,10021-3508,US,/school-directory/school/42278,Pre-School,101-200,Day,CoEd
39443,The Marvelwood School,Kent,CT,476 Skiff Mountain Rd,06757-1112,US,/school-directory/school/39443,High School,101-200,Boarding Day,CoEd
39453,The Masters School,Dobbs Ferry,NY,49 Clinton Ave,10522-2201,US,/school-directory/school/39453,"Middle School/Junior High School, High School",501-700,Boarding Day,CoEd
39466,The McCallie School,Chattanooga,TN,500 Dodds Ave,37404-3932,US,/school-directory/school/39466,"Middle School/Junior High School, High School, Post-Graduate School",701-1000,Boarding Day,Boys
40226,The Mead School,Stamford,CT,1095 Riverbank Rd,06903-2710,US,/school-directory/school/40226,"Pre-School, Elementary/Primary School, Middle School/Junior High School",0-100,Day,CoEd
39483,The Meadowbrook School,Meadowbrook,PA,1641 Hampton Rd,19046-1200,US,/school-directory/school/39483,"Pre-School, Elementary/Primary School",0-100,Day,CoEd
39478,The Meadowbrook School of Weston,Weston,MA,10 Farm Rd,02493-2479,US,/school-directory/school/39478,"Pre-School, Elementary/Primary School, Middle School/Junior High School",301-500,Day,CoEd
41064,The Meadows School,Las Vegas,NV,8601 Scholar Ln,89128-7302,US,/school-directory/school/41064,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",701-1000,Day,CoEd
42013,The Meridian School,Seattle,WA,4649 Sunnyside Ave N Ste 242,98103-6955,US,/school-directory/school/42013,"Pre-School, Elementary/Primary School",101-200,Day,CoEd
39503,The Miami Valley School,Dayton,OH,5151 Denise Dr,45429-1999,US,/school-directory/school/39503,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",501-700,Day,CoEd
41808,The Middle Way School,Saugerties,NY,268 W Saugerties Rd,12477-3142,US,/school-directory/school/41808,"Pre-School, Elementary/Primary School",0-100,Day,CoEd
40965,The Miller School of Albemarle,Charlottesville,VA,1000 Samuel Miller Loop,22903-7527,US,/school-directory/school/40965,"Middle School/Junior High School, High School",201-300,Boarding Day Services Available Lunch,CoEd
40183,The Miquon School,Conshohocken,PA,2025 Harts Lane,19428-2414,US,/school-directory/school/40183,"Pre-School, Elementary/Primary School",101-200,Day,CoEd
42212,The Montessori School,Dresher,PA,1701 Jarrettown Rd,19025-1301,US,/school-directory/school/42212,"Pre-School, Elementary/Primary School, Middle School/Junior High School",101-200,Day,CoEd
42518,The Montessori School of Raleigh,Raleigh,NC,7005 Lead Mine Rd,27615-5905,US,/school-directory/school/42518,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",301-500,Day,CoEd
41906,The Montessori School of San Antonio,San Antonio,TX,17722 Rogers Ranch Pkwy,78258-4600,US,/school-directory/school/41906,"Pre-School, Elementary/Primary School, Middle School/Junior High School",301-500,Day,CoEd
39525,The Montgomery Academy,Montgomery,AL,3240 Vaughn Rd,36106-2725,US,/school-directory/school/39525,"Elementary/Primary School, Middle School/Junior High School, High School",501-700,Day,CoEd
40731,The Mount Academy,Esopus,NY,"1001 Broadway, PO Box 269",12429,US,/school-directory/school/40731,,101-200,Boarding Day,CoEd
40786,The Mount Vernon School,Atlanta,GA,510 Mount Vernon Highway NE,30328-4141,US,/school-directory/school/40786,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",1001+,Day,CoEd
40521,The Mountain School at Winhall,Bondville,VT,9 School Road,05340-9720,US,/school-directory/school/40521,Elementary/Primary School,0-100,Day,CoEd
42802,The Mountain School of Milton Academy,Vershire,VT,151 Mountain School Road,05079-9655,US,/school-directory/school/42802,High School,0-100,Boarding,CoEd
40472,The Neighborhood Academy,Pittsburgh,PA,709 N Aiken Ave,15206,US,/school-directory/school/40472,,101-200,Day,CoEd
42364,The New Community School,Richmond,VA,4211 Hermitage Rd,23227-3718,US,/school-directory/school/42364,"Middle School/Junior High School, High School",201-300,Day,CoEd
41525,The New School,Atlanta,GA,655 Memorial Dr,30312-2313,US,/school-directory/school/41525,,0-100,Day,CoEd
43331,The New School,Kennebunk,ME,38 York Street,04043,US,/school-directory/school/43331,High School,0-100,Day,CoEd
43168,The New School,Fayetteville,AR,2514 New School Place,72703-1821,US,/school-directory/school/43168,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",301-500,Day,CoEd
43085,The New School of Northern Virginia,Fairfax,VA,9431 Silver King Court,22031,US,/school-directory/school/43085,Middle School/Junior High School,101-200,Day,CoEd
43364,The Newman School,Boston,MA,247 Marlborough St.,02116,US,/school-directory/school/43364,"Middle School/Junior High School, High School, Post-Graduate School",201-300,Boarding Day,CoEd
39577,The Nightingale-Bamford School,New York,NY,20 E 92nd St,10128-0660,US,/school-directory/school/39577,"Elementary/Primary School, Middle School/Junior High School, High School",701-1000,Day,Girls
42836,The Northwest School,Seattle,WA,1415 Summit Ave,98122-3619,US,/school-directory/school/42836,"Middle School/Junior High School, High School",301-500,Boarding Day,CoEd
40164,The Nueva School,Hillsborough,CA,"6565 Skyline Blvd, Nueva School - Hillsborough Campus",94010-6221,US,/school-directory/school/40164,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",701-1000,Day,CoEd
40004,The O'Neal School,Southern Pines,NC,3300 Airport Road,28387,US,/school-directory/school/40004,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",301-500,Day,CoEd
43542,The Oak House School Room,Atlanta,GA,1561 McLendon Avenue Northeast,30307,US,/school-directory/school/43542,,101-200,Day,CoEd
40501,The Oakridge School,Arlington,TX,5900 W Pioneer Pkwy,76013-2899,US,/school-directory/school/40501,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",501-700,Day,CoEd
42369,The Oaks School,Los Angeles,CA,PO Box 3170,90078,US,/school-directory/school/42369,"Pre-School, Elementary/Primary School",0-100,Day,CoEd
42255,The Oakwood School,Greenville,NC,4000 MacGregor Downs Rd,27834-7413,US,/school-directory/school/42255,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",301-500,Day,CoEd
42239,The Odyssey School,Lutherville,MD,3257 Bridle Ridge Ln,21093,US,/school-directory/school/42239,"Elementary/Primary School, Middle School/Junior High School",101-200,Day,CoEd
41061,The Orchard School,Indianapolis,IN,615 W 64th St,46260-4730,US,/school-directory/school/41061,"Pre-School, Elementary/Primary School, Middle School/Junior High School",501-700,Day,CoEd
39544,The Out-of-Door Academy,Sarasota,FL,444 Reid St,34242-1399,US,/school-directory/school/39544,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",701-1000,Day,CoEd
41788,The Outdoor Academy/Eagle's Nest Foundation,Pisgah Forest,NC,43 Hart Rd,28768-8631,US,/school-directory/school/41788,High School,0-100,Boarding Services Available Lunch,CoEd
